delito,x,y,porcentaje
3,-103.4950287,20.80178906,60
3,-103.4386946,20.6651161,60
3,-103.3660498,20.67243214,60
3,-103.2652528,20.68130762,60
3,-103.371163,20.67931472,60
3,-103.2948741,20.56087993,60
3,-103.3517936,20.70815826,60
3,-103.4558051,20.73176567,60
3,-103.3217386,20.68153244,60
3,-103.38136,20.67331337,60
3,-103.357156,20.66214622,60
3,-103.3648054,20.75502506,60
3,-103.3567285,20.67223736,60
3,-103.4052075,20.63289478,60
3,-103.3460222,20.7141149,60
3,-103.2904235,20.67389331,60
3,-103.4149081,20.66168323,60
3,-103.3184311,20.58939912,60
3,-103.4914788,20.72558194,60
3,-103.3482854,20.67454993,60
3,-103.4909765,20.4900309,60
3,-103.4376583,20.77274883,60
3,-103.3786541,20.67558231,60
3,-103.3586288,20.64875867,60
3,-103.3516712,20.74940746,60
3,-103.3687053,20.67772241,60
3,-103.3978208,20.69950834,60
3,-103.2965421,20.65764433,60
3,-103.426822,20.61471899,60
3,-103.3538228,20.60872745,60
3,-103.3803778,20.64366513,60
3,-103.314482,20.6248698,60
3,-103.3975873,20.6802982,60
3,-103.3200786,20.70626775,60
3,-103.2960299,20.71982158,60
3,-103.3972376,20.67638594,60
3,-103.373068,20.6351281,60
3,-103.3649177,20.69344548,60
3,-103.3176377,20.6144854,60
3,-103.3558524,20.65090791,60
3,-103.3863326,20.70407246,60
3,-103.3465504,20.73283677,60
3,-103.4477258,20.63019277,60
3,-103.3312732,20.7036427,60
3,-103.3313383,20.71001489,60
3,-103.2878126,20.70380327,60
3,-103.4280146,20.65460353,60
3,-103.3178574,20.73397501,60
3,-103.3460251,20.66716922,60
3,-103.2447526,20.58493657,60
3,-103.3026282,20.66161891,60
3,-103.4287632,20.63124984,60
3,-103.2984294,20.69695297,60
3,-103.3948056,20.62381075,60
3,-103.3763329,20.63657647,60
3,-103.3522598,20.70658932,60
3,-103.3421079,20.69375733,60
3,-103.3050872,20.67414557,60
3,-103.3524505,20.67424035,60
3,-103.3080392,20.62180783,60
3,-103.3201067,20.70754432,60
3,-103.4040295,20.62163733,60
3,-103.3923806,20.61824805,60
3,-103.3620356,20.65374251,60
3,-103.3420398,20.73526841,60
3,-103.4914033,20.48970291,60
3,-103.2139474,20.66673773,60
3,-103.3826878,20.67038611,60
3,-103.3534216,20.67572926,60
3,-103.3323693,20.70037483,60
3,-103.2781448,20.69905424,60
3,-103.3834888,20.72566324,60
3,-103.3185753,20.73463945,60
3,-103.4606732,20.62898976,60
3,-103.2971505,20.65933023,60
3,-103.290166,20.664287,60
3,-103.338187,20.59166769,60
3,-103.3409765,20.56613045,60
3,-103.2866989,20.68377822,60
3,-103.3013275,20.69577197,60
3,-103.2500981,20.63930535,60
3,-103.3085381,20.63830708,60
3,-103.313309,20.70673935,60
3,-103.4178548,20.61805176,60
3,-103.4123091,20.65224654,60
3,-103.4286519,20.68035461,60
3,-103.3475516,20.70748003,60
3,-103.3629497,20.70069027,60
3,-103.3507551,20.61960799,60
3,-103.4007366,20.66218475,60
3,-103.2769862,20.64093979,60
3,-103.3314526,20.67782871,60
3,-103.2040593,20.35738312,60
3,-103.3265541,20.68937343,60
3,-103.2611048,20.65361625,60
3,-103.3134641,20.67322424,60
3,-103.3648985,20.67039052,60
3,-103.374202,20.64294362,60
3,-103.3073015,20.68545245,60
3,-103.3712135,20.72787802,60
3,-103.3613833,20.73750433,60
3,-103.390468,20.68828126,60
3,-103.2950852,20.65695031,60
3,-103.3548416,20.67349928,60
3,-103.3927641,20.6225855,60
3,-103.3185917,20.70179513,60
3,-103.3736253,20.68053549,60
3,-103.3390759,20.72617964,60
3,-103.3028883,20.68033516,60
3,-103.3573608,20.66622406,60
3,-103.3019215,20.66870052,60
3,-103.352408,20.73103216,60
3,-103.2790071,20.63616346,60
3,-103.3438278,20.6913977,60
3,-103.3662582,20.67777456,60
3,-103.3393105,20.69146791,60
3,-103.4061974,20.60231103,60
3,-103.4327315,20.59040932,60
3,-103.3499948,20.62206377,60
3,-103.3770161,20.63789958,60
3,-103.4304218,20.62859101,60
3,-103.3215321,20.61982572,60
3,-103.3852178,20.68878662,60
3,-103.2338323,20.62526533,60
3,-103.3548124,20.66243803,60
3,-103.3897587,20.64120075,60
3,-103.3008777,20.64542981,60
3,-103.3827372,20.63275585,60
3,-103.3135689,20.66437869,60
3,-103.3664723,20.66566366,60
3,-103.2855711,20.66250993,60
3,-103.3325634,20.70609147,60
3,-103.3493684,20.66646675,60
3,-103.3078471,20.70203407,60
3,-103.2754545,20.60995956,60
3,-103.2593715,20.68360588,60
3,-103.3975057,20.66795778,60
3,-103.3799976,20.67556975,60
3,-103.347688,20.73949606,60
3,-103.3554482,20.707007,60
3,-103.300224,20.63047816,60
3,-103.3487518,20.62824148,60
3,-103.4451799,20.7745244,60
3,-103.2884285,20.6455122,60
3,-103.3650168,20.66685793,60
3,-103.3850682,20.67769595,60
3,-103.3523602,20.62828369,60
3,-103.2952461,20.70784741,60
3,-103.3198536,20.66057245,60
3,-103.2985069,20.61963661,60
3,-103.2706147,20.68480548,60
3,-103.3487724,20.66238035,60
3,-103.5443696,20.82685686,60
3,-103.4166873,20.65669507,60
3,-103.3237309,20.67991447,60
3,-103.3243664,20.62122626,60
3,-103.3840999,20.64186855,60
3,-103.4435891,20.641601,60
3,-103.2510218,20.67011665,60
3,-103.3714329,20.63009417,60
3,-103.3882496,20.6940854,60
3,-103.3704731,20.63581514,60
3,-103.4097684,20.66860968,60
3,-103.4536469,20.67569356,60
3,-103.3603042,20.64930737,60
3,-103.3962539,20.68457668,60
3,-103.3598192,20.7038849,60
3,-103.3862774,20.69463502,60
3,-103.3358775,20.60735101,60
3,-103.3719231,20.63588181,60
3,-103.3902245,20.6876432,60
3,-103.2865835,20.69117438,60
3,-103.2960225,20.62647722,60
3,-103.3895887,20.6777077,60
3,-103.3665655,20.73063423,60
3,-103.3326195,20.5566737,60
3,-103.3602411,20.68196321,60
3,-103.3862574,20.69646716,60
3,-103.292391,20.64323233,60
3,-103.2939372,20.6684085,60
3,-103.3953324,20.72157364,60
3,-103.3862629,20.69712655,60
3,-103.3700409,20.65439054,60
3,-103.3998457,20.74343103,60
3,-103.3603042,20.64930737,60
3,-103.3656928,20.63182146,60
3,-103.3341167,20.70285327,60
3,-103.3280733,20.6294255,60
3,-103.3558429,20.64705812,60
3,-103.378653,20.68060754,60
3,-103.3154763,20.65861408,60
3,-103.4470269,20.76390881,60
3,-103.3727515,20.75378467,60
3,-103.3530102,20.62331237,60
3,-103.2951837,20.70202447,60
3,-103.3799784,20.6722139,60
3,-103.4074649,20.66860649,60
3,-103.3293562,20.6391414,60
3,-103.316419,20.65059267,60
3,-103.4178546,20.67095145,60
3,-103.3115244,20.65509282,60
3,-103.4135538,20.49318388,60
3,-103.2758521,20.68145627,60
3,-103.3124421,20.70164937,60
3,-103.4722534,20.77817637,60
3,-103.4409375,20.46021776,60
3,-103.4023017,20.66487312,60
3,-103.3209592,20.65073834,60
3,-103.4162973,20.66377367,60
3,-103.3323152,20.58469175,60
3,-103.3032833,20.63710832,60
3,-103.3327947,20.62407398,60
3,-103.403157,20.66292984,60
3,-103.329254,20.67212873,60
3,-103.3572479,20.68693571,60
3,-103.3039748,20.68987884,60
3,-103.3102977,20.65101787,60
3,-103.3664723,20.66566366,60
3,-103.3896076,20.63491777,60
3,-103.3512495,20.68186952,60
3,-103.3660498,20.67243214,60
3,-103.2988602,20.60510593,60
3,-103.3504521,20.60671848,60
3,-103.2497999,20.67121529,60
3,-103.348408,20.71005731,60
3,-103.3389915,20.72259005,60
3,-103.3580433,20.72934265,60
3,-103.3287293,20.68152384,60
3,-103.3811713,20.64147398,60
3,-103.3257982,20.67791779,60
3,-103.368279,20.68035096,60
3,-103.2917203,20.6631399,60
3,-103.3909171,20.68959825,60
3,-103.2893173,20.70981788,60
3,-103.2728449,20.69049327,60
3,-103.3422111,20.7169906,60
3,-103.373508,20.6457737,60
3,-103.3272037,20.62680952,60
3,-103.362177,20.5305181,60
3,-103.3779235,20.69970458,60
3,-103.4169942,20.73626375,60
3,-103.3603302,20.62879617,60
3,-103.4226086,20.727282,60
3,-103.411342,20.67234594,60
3,-103.4235459,20.6104705,60
3,-103.3286533,20.67380478,60
3,-103.2584146,20.47189217,60
3,-103.2520259,20.67462518,60
3,-103.4147422,20.63695728,60
3,-103.4086838,20.73024314,60
3,-103.2983955,20.69325323,60
3,-103.3216991,20.70707997,60
3,-103.4012273,20.52731312,60
3,-103.3259813,20.71362156,60
3,-103.3428031,20.69761162,60
3,-103.2145595,20.57395086,60
3,-103.3155006,20.57750743,60
3,-103.379922,20.62735681,60
3,-103.364538,20.73792278,60
3,-103.3034807,20.68476807,60
3,-103.399365,20.6355146,60
3,-103.4547102,20.61417567,60
3,-103.3137387,20.60959663,60
3,-103.4248441,20.62697744,60
3,-103.1182869,20.60792077,60
3,-103.3066695,20.62072851,60
3,-103.543751,20.72803393,60
3,-103.3418771,20.63351439,60
3,-103.3861618,20.65327589,60
3,-103.3043275,20.68857962,60
3,-103.4082155,20.64077256,60
3,-103.2754545,20.60995956,60
3,-103.4279705,20.72782791,60
3,-103.3603372,20.67860957,60
3,-103.3136598,20.7080416,60
3,-103.216217,20.66634572,60
3,-103.3885616,20.64024329,60
3,-103.3524608,20.71638997,60
3,-103.3888193,20.68955621,60
3,-103.4251769,20.65523709,60
3,-103.3871907,20.66237197,60
3,-103.261905,20.54129518,60
3,-103.3807644,20.6972012,60
3,-103.3575081,20.65029465,60
3,-103.4531876,20.7257078,60
3,-103.3629015,20.73205373,60
3,-103.3704086,20.66764182,60
3,-103.390128,20.6465739,60
3,-103.2749315,20.68076244,60
3,-103.3533583,20.65029568,60
3,-103.4423535,20.59176174,60
3,-103.333453,20.71955722,60
3,-103.3604072,20.67558054,60
3,-103.4232579,20.65798379,60
3,-103.3705261,20.65850812,60
3,-103.3773454,20.64417431,60
3,-103.3089459,20.69561319,60
3,-103.3807375,20.64144204,60
3,-103.378653,20.68060754,60
3,-103.264159,20.68463876,60
3,-103.3961192,20.61284687,60
3,-103.2319524,20.66172945,60
3,-103.3709944,20.69743648,60
3,-103.3593223,20.64707432,60
3,-103.4041755,20.66098806,60
3,-103.3080965,20.62270267,60
3,-103.2826692,20.66870206,60
3,-103.1534621,20.54118686,60
3,-103.1380121,20.56357985,60
3,-103.4035965,20.65210291,60
3,-103.4549781,20.68168567,60
3,-103.3715191,20.63694532,60
3,-103.3256189,20.6869624,60
3,-103.3869001,20.6888377,60
3,-103.4328006,20.65490904,60
3,-103.3867376,20.69094526,60
3,-103.4360869,20.63950066,60
3,-103.3327903,20.69495834,60
3,-103.4605653,20.78160102,60
3,-103.3415437,20.73409836,60
3,-103.391132,20.68464048,60
3,-103.5448887,20.72660254,60
3,-103.3180815,20.65031876,60
3,-103.3651515,20.68899537,60
3,-103.3500475,20.70438369,60
3,-103.3299093,20.62676203,60
3,-103.4141889,20.63663603,60
3,-103.4005973,20.64156031,60
3,-103.3975447,20.68115951,60
3,-103.3865383,20.71151871,60
3,-103.3727959,20.63984191,60
3,-103.3459223,20.6291791,60
3,-103.3966767,20.68460475,60
3,-103.3637154,20.67152032,60
3,-103.4268746,20.68981444,60
3,-103.388056,20.68056591,60
3,-103.3251348,20.63617454,60
3,-103.4044489,20.7449372,60
3,-103.3300161,20.62682911,60
3,-103.3604698,20.64878632,60
3,-103.3848405,20.6732889,60
3,-103.3377953,20.69237951,60
3,-103.3748111,20.68142822,60
3,-103.4098634,20.63825839,60
3,-103.370136,20.70926897,60
3,-103.3693726,20.72942332,60
3,-103.339784,20.71455202,60
3,-103.4232579,20.65798379,60
3,-103.2994719,20.64528085,60
3,-103.3205251,20.64632093,60
3,-103.3242135,20.70503956,60
3,-103.3253704,20.60750564,60
3,-103.2777071,20.68237349,60
3,-103.5222595,20.45185473,60
3,-103.2411986,20.6500767,60
3,-103.3721108,20.6430231,60
3,-103.4232579,20.65798379,60
3,-103.2671557,20.62204898,60
3,-103.4313682,20.63830156,60
3,-103.3792258,20.73016683,60
3,-103.38748,20.64483328,60
3,-103.3375932,20.70368222,60
3,-103.3087436,20.65852008,60
3,-103.3981516,20.64898572,60
3,-103.3503453,20.61003121,60
3,-103.3588433,20.64819255,60
3,-103.3661961,20.69523873,60
3,-103.3850596,20.6396417,60
3,-102.9942218,20.69607631,60
3,-103.3804631,20.6631744,60
3,-103.3759862,20.63741703,60
3,-103.2831702,20.62859012,60
3,-103.3332494,20.60288455,60
3,-103.3889427,20.72383548,60
3,-103.3811834,20.75193722,60
3,-103.3641167,20.7181452,60
3,-103.2943608,20.68666574,60
3,-103.3554845,20.70170718,60
3,-103.2824191,20.61172712,60
3,-103.3182661,20.73414742,60
3,-103.3682751,20.71259315,60
3,-103.2484055,20.62454658,60
3,-103.4036283,20.69680018,60
3,-103.3661507,20.68123134,60
3,-103.3166468,20.61734828,60
3,-103.3567099,20.67156507,60
3,-103.3666774,20.68210567,60
3,-103.3550811,20.74489648,60
3,-103.4157101,20.74767709,60
3,-103.4228269,20.63835924,60
3,-103.2518607,20.60259558,60
3,-103.2737138,20.64900905,60
3,-103.2704461,20.66568162,60
3,-103.3855674,20.66205696,60
3,-103.2905574,20.66708993,60
3,-103.2938826,20.6654876,60
3,-103.3602994,20.67933662,60
3,-103.3334451,20.68802472,60
3,-103.3652364,20.68691781,60
3,-103.3508308,20.61864071,60
3,-103.3442762,20.62116845,60
3,-103.3723411,20.72299271,60
3,-103.4264372,20.6502802,60
3,-103.3091042,20.56412081,60
3,-103.3554955,20.7492002,60
3,-103.3651515,20.68899537,60
3,-103.2938083,20.6293472,60
3,-103.4715135,20.71449381,60
3,-103.3015297,20.6753719,60
3,-103.3931769,20.7227054,60
3,-103.3114597,20.65025668,60
3,-103.3828181,20.71739153,60
3,-103.3021263,20.7136003,60
3,-103.2982963,20.64775219,60
3,-103.3945761,20.74048223,60
3,-103.19844,20.57019084,60
3,-103.3931754,20.68900709,60
3,-103.3148964,20.68381038,60
3,-103.3071174,20.65892918,60
3,-103.4049028,20.66670387,60
3,-103.3598887,20.71177011,60
3,-103.3921516,20.68465,60
3,-103.296857,20.63771349,60
3,-103.2799509,20.69009583,60
3,-103.4226634,20.65328098,60
3,-103.27556,20.60996062,60
3,-103.3811753,20.63221943,60
3,-103.4154644,20.59404605,60
3,-103.3847039,20.61703871,60
3,-103.3616707,20.67169382,60
3,-103.3310883,20.62536481,60
3,-103.292068,20.54484921,60
3,-103.3270685,20.57448505,60
3,-103.3608795,20.59022328,60
3,-103.2786489,20.60999141,60
3,-103.3752108,20.71229742,60
3,-103.4510793,20.5784092,60
3,-103.3256641,20.63819084,60
3,-103.4301017,20.57928328,60
3,-103.2744732,20.62191895,60
3,-103.3185642,20.6437468,60
3,-103.2790227,20.64264828,60
3,-103.3084077,20.71062576,60
3,-103.3815441,20.69970133,60
3,-103.3670329,20.68659041,60
3,-103.3299155,20.63028658,60
3,-103.4103145,20.65856057,60
3,-103.3487518,20.62824148,60
3,-103.3931754,20.68900709,60
3,-103.4339331,20.60426858,60
3,-103.3716506,20.67362914,60
3,-103.4321444,20.68424369,60
3,-103.3661819,20.67612235,60
3,-103.237573,20.66783894,60
3,-103.3473702,20.77403547,60
3,-103.3200501,20.7211281,60
3,-103.3573434,20.65970571,60
3,-103.297058,20.69747475,60
3,-103.3259813,20.71362156,60
3,-103.3689448,20.75052073,60
3,-103.3927641,20.6225855,60
3,-103.365825,20.76380594,60
3,-103.3662632,20.67877729,60
3,-103.4000163,20.73177067,60
3,-103.3559003,20.5742492,60
3,-103.3688939,20.57639561,60
3,-103.312439,20.70865049,60
3,-103.2390819,20.62182323,60
3,-103.2702702,20.66353112,60
3,-103.4082816,20.59840648,60
3,-103.3557815,20.74228357,60
3,-103.3644886,20.74340544,60
3,-103.3203437,20.68259936,60
3,-103.409259,20.66683444,60
3,-103.4011601,20.66644572,60
3,-103.3481998,20.69126472,60
3,-103.320677,20.69787584,60
3,-103.2488171,20.61624053,60
3,-103.4176139,20.62000981,60
3,-103.3556991,20.67273145,60
3,-103.2872348,20.69610381,60
3,-103.3755572,20.64270913,60
3,-103.3488603,20.68808465,60
3,-103.4251555,20.62655571,60
3,-103.3294288,20.70089735,60
3,-103.365837,20.55841441,60
3,-103.3329408,20.67119642,60
3,-103.3754538,20.68335253,60
3,-103.3233462,20.70655901,60
3,-103.4303864,20.75146319,60
3,-103.4259032,20.6695075,60
3,-103.2788143,20.61490699,60
3,-103.2994411,20.6880658,60
3,-103.4115153,20.62055908,60
3,-103.2850257,20.63254693,60
3,-103.3096997,20.62697294,60
3,-103.4035761,20.644867,60
3,-103.3263825,20.58774187,60
3,-103.380054,20.69354933,60
3,-103.3786511,20.68342672,60
3,-103.3916985,20.6768097,60
3,-103.4091985,20.64477159,60
3,-103.3462061,20.69803308,60
3,-103.3749376,20.69511048,60
3,-103.388241,20.69583816,60
3,-103.3948056,20.62381075,60
3,-103.3176615,20.63938987,60
3,-103.3806217,20.68063487,60
3,-103.3065906,20.59661847,60
3,-103.3653786,20.70695413,60
3,-103.4106469,20.72891533,60
3,-103.3201265,20.71513317,60
3,-103.1566972,20.60777012,60
3,-103.3614481,20.58879759,60
3,-103.3999753,20.64407679,60
3,-103.3637725,20.75462681,60
3,-103.3890325,20.74398415,60
3,-103.2472124,20.59874271,60
3,-103.3457376,20.65922246,60
3,-103.3666483,20.60621141,60
3,-103.3538935,20.66513446,60
3,-103.4150187,20.49853947,60
3,-103.2481735,20.61882644,60
3,-103.367648,20.72907274,60
3,-103.3713178,20.68982893,60
3,-103.2899411,20.65145936,60
3,-103.3041229,20.61849043,60
3,-103.3478094,20.72211754,60
3,-103.3786812,20.66439346,60
3,-103.4249621,20.64162174,60
3,-103.3563742,20.74697743,60
3,-103.2746428,20.61003791,60
3,-103.3522972,20.6373201,60
3,-103.2648415,20.58446741,60
3,-103.2171117,20.57804445,60
3,-103.3290364,20.70654865,60
3,-103.3268088,20.68887876,60
3,-103.2880994,20.69828708,60
3,-103.3552565,20.68277512,60
3,-103.3065475,20.67573103,60
3,-103.3971065,20.66315615,60
3,-103.3947317,20.73118846,60
3,-103.43837,20.67903372,60
3,-103.4071442,20.6717381,60
3,-103.3781688,20.70064352,60
3,-103.3620792,20.67086391,60
3,-103.3122931,20.703714,60
3,-103.2610432,20.61766475,60
3,-103.3466731,20.71417818,60
3,-103.2976867,20.67303594,60
3,-103.3499115,20.61748989,60
3,-103.3485383,20.62828057,60
3,-103.3854628,20.66406021,60
3,-103.320677,20.69787584,60
3,-103.3159371,20.62604926,60
3,-103.3911811,20.63214978,60
3,-103.4155584,20.67023479,60
3,-103.3959058,20.64627879,60
3,-103.3628612,20.71048612,60
3,-103.4149563,20.63944344,60
3,-103.3650451,20.6663364,60
3,-103.4049889,20.66213379,60
3,-103.3118989,20.68962535,60
3,-103.3546538,20.67151059,60
3,-103.380031,20.69102362,60
3,-103.4178546,20.67095145,60
3,-103.3799365,20.67930227,60
3,-103.3061551,20.6710293,60
3,-103.2425781,20.62399962,60
3,-103.3896358,20.57466719,60
3,-103.2769862,20.64093979,60
3,-103.4499654,20.68565153,60
3,-103.3176612,20.62021262,60
3,-103.3401665,20.68591727,60
3,-103.25741,20.62414086,60
3,-103.3141838,20.62581537,60
3,-103.3420787,20.72729257,60
3,-103.3071491,20.62854681,60
3,-103.4178304,20.62227015,60
3,-103.3243859,20.59663826,60
3,-103.3285824,20.76105386,60
3,-103.308281,20.62945217,60
3,-103.3644574,20.68980169,60
3,-103.4031868,20.68067333,60
3,-103.294847,20.67085019,60
3,-103.3975873,20.6802982,60
3,-103.387809,20.69256244,60
3,-103.2869902,20.64467011,60
3,-102.994525,20.69596378,60
3,-103.366582,20.63491875,60
3,-103.2922965,20.69935148,60
3,-103.3430596,20.70397942,60
3,-103.3198459,20.63732236,60
3,-103.3859601,20.71263341,60
3,-103.3678599,20.72811723,60
3,-103.4244026,20.66889759,60
3,-103.4493054,20.69486877,60
3,-103.4202601,20.59508361,60
3,-103.4230806,20.6025439,60
3,-103.1793007,20.51978412,60
3,-103.4628069,20.78129308,60
3,-103.3947891,20.64360722,60
3,-103.392881,20.67199002,60
3,-103.3685738,20.67054436,60
3,-103.4133563,20.70570661,60
3,-103.2298259,20.64397635,60
3,-103.3981918,20.72721898,60
3,-103.4149563,20.63944344,60
3,-103.3712041,20.5765348,60
3,-103.2994968,20.6956994,60
3,-103.3770831,20.68991126,60
3,-103.2794278,20.63458689,60
3,-103.2506993,20.65134318,60
3,-103.3254622,20.62017098,60
3,-103.3635686,20.49802593,60
3,-103.3986691,20.65719737,60
3,-103.3786357,20.62484032,60
3,-103.3460222,20.7141149,60
3,-103.3593461,20.67034138,60
3,-103.3748518,20.66827181,60
3,-103.2333799,20.62955128,60
3,-103.3273877,20.6386419,60
3,-103.2834974,20.66276149,60
3,-103.3958171,20.64045801,60
3,-103.3748973,20.67558913,60
3,-103.3214653,20.62067418,60
3,-103.3800625,20.63948029,60
3,-103.2816773,20.6222522,60
3,-103.1566972,20.60777012,60
3,-103.3248229,20.57710996,60
3,-103.3458994,20.69380027,60
3,-103.396956,20.62034222,60
3,-103.3403298,20.68851857,60
3,-103.449746,20.6488647,60
3,-103.4215518,20.73011781,60
3,-103.3595987,20.72044178,60
3,-103.3624838,20.73947934,60
3,-103.2919215,20.65765684,60
3,-103.3825064,20.63369535,60
3,-103.3643441,20.65192651,60
3,-103.3859902,20.61603502,60
3,-103.4034117,20.74219952,60
3,-103.3215696,20.69625384,60
3,-103.3883685,20.71784458,60
3,-103.4141889,20.63663603,60
3,-103.3682751,20.71259315,60
3,-103.4335454,20.66931513,60
3,-103.424755,20.68962344,60
3,-103.4097684,20.66860968,60
3,-103.3625489,20.57771779,60
3,-103.3434564,20.60739086,60
3,-103.3784575,20.73828947,60
3,-103.3080965,20.62270267,60
3,-103.4190715,20.62845135,60
3,-103.3763809,20.63014046,60
3,-103.3869573,20.68756665,60
3,-103.4035802,20.67804007,60
3,-103.3087618,20.71342192,60
3,-103.3117686,20.63077803,60
3,-103.3457366,20.76529381,60
3,-103.2427437,20.61040689,60
3,-103.361389,20.62630322,60
3,-103.3886174,20.69125132,60
3,-103.285675,20.70187769,60
3,-103.3808403,20.64384897,60
3,-103.2557848,20.62698787,60
3,-103.4086462,20.60302591,60
3,-103.4801819,20.7131473,60
3,-103.2655518,20.60926429,60
3,-103.3404067,20.64853316,60
3,-103.2559612,20.61824583,60
3,-103.2987737,20.72334723,60
3,-103.3898212,20.6477503,60
3,-103.3388301,20.71125094,60
3,-103.3492783,20.6826961,60
3,-103.3284958,20.68834486,60
3,-103.3659023,20.57628609,60
3,-103.3232175,20.67731392,60
3,-103.3879839,20.61964903,60
3,-103.4180296,20.63085374,60
3,-103.3189225,20.66013672,60
3,-103.3957792,20.64377536,60
3,-103.3264656,20.64300429,60
3,-103.391708,20.61902082,60
